ts_iso,provider,symbol,bid,ask,spread,mid
2025-08-27T19:21:22.725234+00:00,coinbase,BTC-USD,111882.52,111882.53,0.00999999999476131,111882.525
2025-08-27T19:21:22.791232+00:00,coinbase,BTC-USD,111882.21,111882.22,0.00999999999476131,111882.215
2025-08-27T19:21:22.855210+00:00,coinbase,BTC-USD,111882.21,111882.22,0.00999999999476131,111882.215
2025-08-27T19:21:22.898979+00:00,coinbase,BTC-USD,111882.21,111882.22,0.00999999999476131,111882.215
2025-08-27T19:21:22.956471+00:00,coinbase,BTC-USD,111882.21,111882.22,0.00999999999476131,111882.215
2025-08-27T19:21:23.017151+00:00,coinbase,BTC-USD,111882.21,111882.22,0.00999999999476131,111882.215
2025-08-27T19:21:23.076429+00:00,coinbase,BTC-USD,111871.03,111874.07,3.040000000008149,111872.55
2025-08-27T19:21:23.137871+00:00,coinbase,BTC-USD,111871.03,111871.04,0.00999999999476131,111871.035
2025-08-27T19:21:23.202678+00:00,coinbase,BTC-USD,111871.03,111871.04,0.00999999999476131,111871.035
2025-08-27T19:21:23.271126+00:00,coinbase,BTC-USD,111871.03,111871.04,0.00999999999476131,111871.035
2025-08-27T19:21:23.307982+00:00,coinbase,BTC-USD,111871.03,111871.04,0.00999999999476131,111871.035
2025-08-27T19:21:23.379920+00:00,coinbase,BTC-USD,111871.03,111871.04,0.00999999999476131,111871.035
2025-08-27T19:21:23.428964+00:00,coinbase,BTC-USD,111871.03,111871.04,0.00999999999476131,111871.035
2025-08-27T19:21:23.491100+00:00,coinbase,BTC-USD,111871.03,111871.04,0.00999999999476131,111871.035
2025-08-27T19:21:23.547690+00:00,coinbase,BTC-USD,111867.5,111867.51,0.00999999999476131,111867.505
2025-08-27T19:21:23.606299+00:00,coinbase,BTC-USD,111867.5,111867.51,0.00999999999476131,111867.505
2025-08-27T19:21:23.657951+00:00,coinbase,BTC-USD,111861.74,111861.75,0.00999999999476131,111861.745
2025-08-27T19:21:23.718031+00:00,coinbase,BTC-USD,111861.74,111861.75,0.00999999999476131,111861.745
2025-08-27T19:21:23.777277+00:00,coinbase,BTC-USD,111861.74,111864.4,2.6599999999889405,111863.07
2025-08-27T19:21:23.839977+00:00,coinbase,BTC-USD,111861.74,111861.77,0.029999999998835847,111861.755
2025-08-27T19:21:23.901140+00:00,coinbase,BTC-USD,111861.76,111861.77,0.010000000009313226,111861.765
2025-08-27T19:21:23.960887+00:00,coinbase,BTC-USD,111861.76,111864.43,2.6699999999982538,111863.095
2025-08-27T19:21:24.019301+00:00,coinbase,BTC-USD,111863.52,111870.89,7.369999999995343,111867.205
2025-08-27T19:21:24.077136+00:00,coinbase,BTC-USD,111863.9,111869.85,5.9500000000116415,111866.875
2025-08-27T19:21:24.140005+00:00,coinbase,BTC-USD,111864.55,111869.83,5.279999999998836,111867.19
2025-08-27T19:21:24.186511+00:00,coinbase,BTC-USD,111864.55,111869.83,5.279999999998836,111867.19
2025-08-27T19:21:24.266047+00:00,coinbase,BTC-USD,111868.51,111868.52,0.010000000009313226,111868.515
2025-08-27T19:21:24.306621+00:00,coinbase,BTC-USD,111869.83,111869.84,0.00999999999476131,111869.83499999999
2025-08-27T19:21:24.367788+00:00,coinbase,BTC-USD,111869.83,111869.84,0.00999999999476131,111869.83499999999
2025-08-27T19:21:24.427772+00:00,coinbase,BTC-USD,111869.83,111869.84,0.00999999999476131,111869.83499999999
2025-08-27T19:21:24.487275+00:00,coinbase,BTC-USD,111869.83,111869.84,0.00999999999476131,111869.83499999999
2025-08-27T19:21:24.546839+00:00,coinbase,BTC-USD,111869.83,111869.84,0.00999999999476131,111869.83499999999
2025-08-27T19:21:24.611016+00:00,coinbase,BTC-USD,111871.41,111871.42,0.00999999999476131,111871.41500000001
2025-08-27T19:21:24.667530+00:00,coinbase,BTC-USD,111871.41,111871.42,0.00999999999476131,111871.41500000001
2025-08-27T19:21:24.726924+00:00,coinbase,BTC-USD,111871.41,111871.42,0.00999999999476131,111871.41500000001
2025-08-27T19:21:24.778561+00:00,coinbase,BTC-USD,111874.45,111874.81,0.3600000000005821,111874.63
2025-08-27T19:21:24.842098+00:00,coinbase,BTC-USD,111874.79,111874.8,0.010000000009313226,111874.795
2025-08-27T19:21:24.908305+00:00,coinbase,BTC-USD,111874.79,111874.8,0.010000000009313226,111874.795
2025-08-27T19:21:24.958435+00:00,coinbase,BTC-USD,111877.4,111877.41,0.010000000009313226,111877.405
2025-08-27T19:21:25.016727+00:00,coinbase,BTC-USD,111877.4,111877.41,0.010000000009313226,111877.405
2025-08-27T19:21:25.076384+00:00,coinbase,BTC-USD,111877.4,111877.41,0.010000000009313226,111877.405
2025-08-27T19:21:25.138287+00:00,coinbase,BTC-USD,111877.4,111877.41,0.010000000009313226,111877.405
2025-08-27T19:21:25.186168+00:00,coinbase,BTC-USD,111877.4,111877.41,0.010000000009313226,111877.405
2025-08-27T19:21:25.248320+00:00,coinbase,BTC-USD,111877.4,111877.41,0.010000000009313226,111877.405
2025-08-27T19:21:25.310426+00:00,coinbase,BTC-USD,111877.4,111877.41,0.010000000009313226,111877.405
2025-08-27T19:21:25.366948+00:00,coinbase,BTC-USD,111877.4,111877.41,0.010000000009313226,111877.405
2025-08-27T19:21:25.421584+00:00,coinbase,BTC-USD,111877.4,111877.41,0.010000000009313226,111877.405
2025-08-27T19:21:25.476516+00:00,coinbase,BTC-USD,111874.79,111876.45,1.6600000000034925,111875.62
2025-08-27T19:21:25.539510+00:00,coinbase,BTC-USD,111874.79,111876.94,2.150000000008731,111875.86499999999
2025-08-27T19:21:25.604920+00:00,coinbase,BTC-USD,111871.79,111874.1,2.3100000000122236,111872.945
2025-08-27T19:21:25.661346+00:00,coinbase,BTC-USD,111871.81,111871.82,0.010000000009313226,111871.815
2025-08-27T19:21:25.718275+00:00,coinbase,BTC-USD,111868.75,111868.76,0.00999999999476131,111868.755
2025-08-27T19:21:25.839933+00:00,coinbase,BTC-USD,111868.75,111868.76,0.00999999999476131,111868.755
2025-08-27T19:21:25.841996+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:25.906764+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:25.960987+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.022957+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.081940+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.135936+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.184528+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.247814+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.297826+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.419510+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.428718+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.479941+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.537667+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.601062+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.658698+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.756198+00:00,coinbase,BTC-USD,111864.52,111864.53,0.00999999999476131,111864.525
2025-08-27T19:21:26.808615+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:26.837336+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:26.900070+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:26.951049+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.000941+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.061725+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.115707+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.198383+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.236941+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.296291+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.356581+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.416622+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.475595+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.537409+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.597068+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.650322+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.700966+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.756968+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.815875+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.876486+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.935387+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:27.997874+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.050212+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.113381+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.167129+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.234797+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.275823+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.352088+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.396022+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.456930+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.516524+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.576686+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.634870+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.698356+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.755030+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.817126+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.865056+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.926515+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:28.975563+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.037729+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.096349+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.157116+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.205514+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.270537+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.324187+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.375500+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.435758+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.498219+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.558193+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.617516+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.675272+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.751457+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.788156+00:00,coinbase,BTC-USD,111863.9,111863.91,0.010000000009313226,111863.905
2025-08-27T19:21:29.848382+00:00,coinbase,BTC-USD,111860.1,111860.11,0.00999999999476131,111860.10500000001
2025-08-27T19:21:29.905448+00:00,coinbase,BTC-USD,111861.14,111861.15,0.00999999999476131,111861.14499999999
2025-08-27T19:21:29.958802+00:00,coinbase,BTC-USD,111861.15,111863.91,2.7600000000093132,111862.53
2025-08-27T19:21:30.016093+00:00,coinbase,BTC-USD,111861.15,111863.9,2.75,111862.525
2025-08-27T19:21:30.075917+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.137722+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.189159+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.246261+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.307762+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.362902+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.420753+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.476701+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.527710+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.586205+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.648958+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.697415+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.758504+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.810959+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.865785+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.925661+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:30.991995+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.044824+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.105339+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.166726+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.218642+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.280992+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.339104+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.386005+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.445567+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.498161+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.557894+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.615298+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
2025-08-27T19:21:31.664695+00:00,coinbase,BTC-USD,111863.88,111863.89,0.00999999999476131,111863.88500000001
